t 0.02, x -25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.30012, x -22.15875, y 0, z 44.82175, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.30416, x -22.11887, y 0, z 44.84145, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.30847, x -22.08135, y 0, z 44.85994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.31209, x -22.04338, y 0, z 44.87861, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.31604, x -22.00286, y 0, z 44.89849, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.32013, x -21.96881, y 0, z 44.91516, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.32411, x -21.93162, y 0, z 44.93333, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.32812, x -21.89316, y 0, z 44.95208, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.33195, x -21.85573, y 0, z 44.97029, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.33621, x -21.81789, y 0, z 44.98866, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.34007, x -21.78182, y 0, z 45.00613, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.34407, x -21.74169, y 0, z 45.02554, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.34807, x -21.70525, y 0, z 45.04311, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.35216, x -21.6675, y 0, z 45.06129, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.35608, x -21.62975, y 0, z 45.07942, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.36011, x -21.59109, y 0, z 45.09795, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.36409, x -21.55409, y 0, z 45.11564, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.36807, x -21.516, y 0, z 45.13382, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.37213, x -21.47833, y 0, z 45.15176, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.37617, x -21.4407, y 0, z 45.16964, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.38004, x -21.40229, y 0, z 45.18785, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.3842, x -21.36403, y 0, z 45.20596, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.38815, x -21.32746, y 0, z 45.22322, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.39193, x -21.28799, y 0, z 45.24181, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.39615, x -21.25058, y 0, z 45.2594, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.40009, x -21.21476, y 0, z 45.2762, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.40411, x -21.17471, y 0, z 45.29494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.40851, x -21.13738, y 0, z 45.31237, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.41217, x -21.09913, y 0, z 45.33019, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.41604, x -21.05742, y 0, z 45.34959, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.42014, x -21.02259, y 0, z 45.36575, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.42413, x -20.98581, y 0, z 45.38277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.42806, x -20.94691, y 0, z 45.40074, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.43197, x -20.90893, y 0, z 45.41824, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.43616, x -20.87151, y 0, z 45.43545, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.44009, x -20.83429, y 0, z 45.45253, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.4441, x -20.79442, y 0, z 45.47078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.44806, x -20.75695, y 0, z 45.4879, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.45217, x -20.71877, y 0, z 45.5053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.45611, x -20.68106, y 0, z 45.52245, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.4601, x -20.64185, y 0, z 45.54025, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.46408, x -20.60421, y 0, z 45.55729, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.46816, x -20.56619, y 0, z 45.57447, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.47208, x -20.52822, y 0, z 45.59158, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.47611, x -20.48922, y 0, z 45.60912, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.48012, x -20.45171, y 0, z 45.62595, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.48413, x -20.41319, y 0, z 45.6432, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.48812, x -20.3749, y 0, z 45.66031, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.49199, x -20.33648, y 0, z 45.67743, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.49627, x -20.29836, y 0, z 45.69439, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.50003, x -20.26134, y 0, z 45.71081, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.50421, x -20.22031, y 0, z 45.72897, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.50847, x -20.18434, y 0, z 45.74486, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.5121, x -20.14425, y 0, z 45.76253, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.51607, x -20.10337, y 0, z 45.7805, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.52011, x -20.06864, y 0, z 45.79574, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.52411, x -20.03056, y 0, z 45.81241, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.52809, x -19.99178, y 0, z 45.82935, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.53195, x -19.95337, y 0, z 45.84608, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.5362, x -19.91509, y 0, z 45.86272, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.54012, x -19.87802, y 0, z 45.8788, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.54415, x -19.83723, y 0, z 45.89645, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.54801, x -19.79951, y 0, z 45.91274, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.55217, x -19.7608, y 0, z 45.92941, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.55611, x -19.72358, y 0, z 45.9454, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.56008, x -19.68356, y 0, z 45.96257, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.56403, x -19.64565, y 0, z 45.97878, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.56807, x -19.60739, y 0, z 45.99511, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.57209, x -19.56931, y 0, z 46.01133, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.57615, x -19.53037, y 0, z 46.02787, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.5801, x -19.49162, y 0, z 46.04429, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.58389, x -19.45244, y 0, z 46.06086, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.58817, x -19.41435, y 0, z 46.07693, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.59197, x -19.37778, y 0, z 46.09232, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.5962, x -19.33647, y 0, z 46.10966, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.6, x -19.29979, y 0, z 46.12503, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.60415, x -19.25885, y 0, z 46.14214, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.60851, x -19.22212, y 0, z 46.15745, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.61209, x -19.18207, y 0, z 46.17411, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.61605, x -19.13988, y 0, z 46.19161, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.62011, x -19.10526, y 0, z 46.20594, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.62427, x -19.06693, y 0, z 46.22177, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.62805, x -19.0276, y 0, z 46.23798, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.63194, x -18.98733, y 0, z 46.25453, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.63618, x -18.9507, y 0, z 46.26954, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.64009, x -18.91301, y 0, z 46.28497, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.64408, x -18.87188, y 0, z 46.30175, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.64814, x -18.83398, y 0, z 46.31718, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.65215, x -18.79524, y 0, z 46.33291, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.65609, x -18.75581, y 0, z 46.34889, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.6601, x -18.71684, y 0, z 46.36464, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.66409, x -18.67859, y 0, z 46.38007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.6681, x -18.63963, y 0, z 46.39574, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.67213, x -18.60091, y 0, z 46.41127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.67604, x -18.56187, y 0, z 46.4269, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.68009, x -18.52267, y 0, z 46.44255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.68414, x -18.48463, y 0, z 46.45771, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.68813, x -18.44523, y 0, z 46.47336, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.69195, x -18.4058, y 0, z 46.48899, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.69621, x -18.367, y 0, z 46.50433, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.69997, x -18.32975, y 0, z 46.51903, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.70417, x -18.28825, y 0, z 46.53536, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.70851, x -18.25161, y 0, z 46.54975, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.71207, x -18.21065, y 0, z 46.56578, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.7161, x -18.16835, y 0, z 46.5823, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.7202, x -18.13361, y 0, z 46.59584, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.72411, x -18.09423, y 0, z 46.61115, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.72794, x -18.0542, y 0, z 46.62666, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.73198, x -18.01601, y 0, z 46.64143, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.73619, x -17.97857, y 0, z 46.65588, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.74007, x -17.93913, y 0, z 46.67106, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.74411, x -17.89798, y 0, z 46.68685, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.74808, x -17.85998, y 0, z 46.7014, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.75215, x -17.82046, y 0, z 46.7165, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.75611, x -17.78162, y 0, z 46.73129, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.7601, x -17.74183, y 0, z 46.74642, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.76406, x -17.70301, y 0, z 46.76113, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.76816, x -17.66393, y 0, z 46.77591, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.7721, x -17.62516, y 0, z 46.79053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.77606, x -17.58495, y 0, z 46.80566, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.78013, x -17.54633, y 0, z 46.82015, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.78411, x -17.50746, y 0, z 46.8347, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.78812, x -17.46756, y 0, z 46.84959, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.79197, x -17.42853, y 0, z 46.86412, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.79615, x -17.38912, y 0, z 46.87877, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.80003, x -17.35134, y 0, z 46.89276, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.80416, x -17.3103, y 0, z 46.90792, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.80853, x -17.27211, y 0, z 46.922, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.81204, x -17.23149, y 0, z 46.93693, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.81602, x -17.18858, y 0, z 46.95266, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.82023, x -17.15409, y 0, z 46.96527, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.82406, x -17.11487, y 0, z 46.97958, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.82811, x -17.0735, y 0, z 46.99463, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.83192, x -17.03572, y 0, z 47.00834, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.83615, x -16.99589, y 0, z 47.02276, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.84016, x -16.95834, y 0, z 47.03631, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.84409, x -16.91665, y 0, z 47.05132, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.84811, x -16.87712, y 0, z 47.06552, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.85214, x -16.83844, y 0, z 47.07937, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.8561, x -16.79881, y 0, z 47.09352, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.86013, x -16.75902, y 0, z 47.1077, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.86414, x -16.71992, y 0, z 47.12159, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.86813, x -16.68019, y 0, z 47.13567, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.87221, x -16.64059, y 0, z 47.14966, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.87611, x -16.60116, y 0, z 47.16356, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.88012, x -16.56085, y 0, z 47.17773, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.88393, x -16.52228, y 0, z 47.19125, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.88823, x -16.4827, y 0, z 47.20509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.89196, x -16.445, y 0, z 47.21824, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.89614, x -16.40251, y 0, z 47.23301, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.89999, x -16.36556, y 0, z 47.24583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.90417, x -16.32423, y 0, z 47.26012, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.90811, x -16.28607, y 0, z 47.27329, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.91217, x -16.24467, y 0, z 47.28753, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.91604, x -16.2057, y 0, z 47.3009, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.92015, x -16.16545, y 0, z 47.31467, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.92414, x -16.12709, y 0, z 47.32776, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.92803, x -16.08635, y 0, z 47.34163, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.93197, x -16.04674, y 0, z 47.35506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.93615, x -16.00822, y 0, z 47.3681, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.93998, x -15.96906, y 0, z 47.38132, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.94408, x -15.92762, y 0, z 47.39526, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.94808, x -15.88959, y 0, z 47.40803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.95213, x -15.84882, y 0, z 47.42167, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.95609, x -15.80917, y 0, z 47.4349, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.96012, x -15.76891, y 0, z 47.4483, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.96394, x -15.72953, y 0, z 47.46137, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.96814, x -15.68949, y 0, z 47.47462, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.97212, x -15.65149, y 0, z 47.48717, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.9761, x -15.60971, y 0, z 47.50091, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.98008, x -15.57009, y 0, z 47.51392, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.98393, x -15.53045, y 0, z 47.52689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.98819, x -15.49083, y 0, z 47.53981, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.99193, x -15.45253, y 0, z 47.55228, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.99631, x -15.41013, y 0, z 47.56604, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 25.99993, x -15.37283, y 0, z 47.57811, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.0042, x -15.32922, y 0, z 47.59217, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.00849, x -15.29311, y 0, z 47.60379, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.01211, x -15.2505, y 0, z 47.61746, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.01601, x -15.20777, y 0, z 47.63112, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.02031, x -15.17158, y 0, z 47.64266, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.02407, x -15.13268, y 0, z 47.65503, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.02804, x -15.08973, y 0, z 47.66865, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.03199, x -15.05218, y 0, z 47.68052, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.03615, x -15.0126, y 0, z 47.693, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.04011, x -14.97313, y 0, z 47.7054, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.04409, x -14.93152, y 0, z 47.71844, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.04806, x -14.89201, y 0, z 47.73079, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.05214, x -14.85219, y 0, z 47.74319, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.05612, x -14.8125, y 0, z 47.75552, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.06006, x -14.77162, y 0, z 47.76818, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.06413, x -14.73186, y 0, z 47.78046, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.06813, x -14.69235, y 0, z 47.79263, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.07208, x -14.6517, y 0, z 47.8051, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.0761, x -14.61159, y 0, z 47.81738, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.08017, x -14.57204, y 0, z 47.82944, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.08405, x -14.53173, y 0, z 47.84171, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.08816, x -14.49102, y 0, z 47.85405, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.09194, x -14.45212, y 0, z 47.86581, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.09615, x -14.41088, y 0, z 47.87825, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.1, x -14.37298, y 0, z 47.88964, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.10414, x -14.33074, y 0, z 47.90229, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.10852, x -14.29209, y 0, z 47.91384, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.11194, x -14.25056, y 0, z 47.92621, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.11616, x -14.20654, y 0, z 47.93928, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.12034, x -14.17223, y 0, z 47.94943, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.12407, x -14.12982, y 0, z 47.96194, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.1281, x -14.08784, y 0, z 47.97429, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.13194, x -14.05033, y 0, z 47.98529, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.13615, x -14.00987, y 0, z 47.99712, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.14016, x -13.9713, y 0, z 48.00836, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.14408, x -13.92894, y 0, z 48.02067, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.14803, x -13.88861, y 0, z 48.03235, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.15216, x -13.84916, y 0, z 48.04374, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.1559, x -13.8094, y 0, z 48.05518, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.16003, x -13.76783, y 0, z 48.06711, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.16412, x -13.7302, y 0, z 48.07787, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.16813, x -13.68854, y 0, z 48.08975, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.17217, x -13.64742, y 0, z 48.10143, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.17612, x -13.60694, y 0, z 48.1129, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.1801, x -13.56623, y 0, z 48.1244, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.18419, x -13.52651, y 0, z 48.13557, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.18812, x -13.48633, y 0, z 48.14685, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.19194, x -13.44506, y 0, z 48.15839, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.19612, x -13.40545, y 0, z 48.16943, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.20006, x -13.36685, y 0, z 48.18016, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.20412, x -13.32466, y 0, z 48.19184, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.20862, x -13.28498, y 0, z 48.20279, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.21204, x -13.24396, y 0, z 48.21408, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.21602, x -13.1985, y 0, z 48.22655, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.22012, x -13.16393, y 0, z 48.23599, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.22416, x -13.12368, y 0, z 48.24696, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.22803, x -13.08228, y 0, z 48.2582, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.23196, x -13.04145, y 0, z 48.26925, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.2362, x -13.00231, y 0, z 48.27981, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.24007, x -12.96255, y 0, z 48.2905, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.24422, x -12.91972, y 0, z 48.30198, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.24807, x -12.88055, y 0, z 48.31244, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.25212, x -12.83856, y 0, z 48.32361, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.25609, x -12.7996, y 0, z 48.33395, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.26011, x -12.75858, y 0, z 48.34479, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.26408, x -12.71841, y 0, z 48.35537, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.26807, x -12.67766, y 0, z 48.36607, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.27214, x -12.63745, y 0, z 48.37659, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.27616, x -12.597, y 0, z 48.38714, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.27993, x -12.5557, y 0, z 48.39787, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.28423, x -12.51504, y 0, z 48.40841, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.28813, x -12.4768, y 0, z 48.41827, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.292, x -12.43318, y 0, z 48.4295, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.29616, x -12.39357, y 0, z 48.43965, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.29993, x -12.35435, y 0, z 48.44967, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.30422, x -12.31212, y 0, z 48.46041, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.30845, x -12.27385, y 0, z 48.47012, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.31207, x -12.23026, y 0, z 48.48114, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.31604, x -12.18729, y 0, z 48.49196, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.32016, x -12.15061, y 0, z 48.50116, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.32421, x -12.11024, y 0, z 48.51126, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 26.32809, x -12.06842, y 0, z 48.52168, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
